_phrase_,type,grammar_symbol
"('Igrõsõ', 'k')",asula,ASULA
"('Igrõsõ',)",asula,ASULA
"('Igresä', 'k')",asula,ASULA
"('Igresä',)",asula,ASULA
"('Igrištše', 'k')",asula,ASULA
"('Igrištše',)",asula,ASULA
"('Igrissa', 'k')",asula,ASULA
"('Igrissa',)",asula,ASULA
"('Igrisa', 'k')",asula,ASULA
"('Igrisa',)",asula,ASULA
"('Igriša', 'k')",asula,ASULA
"('Igriša',)",asula,ASULA
"('Igristše', 'k')",asula,ASULA
"('Igristše',)",asula,ASULA
"('Igritse', 'k')",asula,ASULA
"('Igritse',)",asula,ASULA
"('Igrese', 'k')",asula,ASULA
"('Igrese',)",asula,ASULA
"('Ihamaru,', 'pk')",asula,ASULA
"('Ihamaru,',)",asula,ASULA
"('Roni', 'k')",asula,ASULA
"('Roni',)",asula,ASULA
"('Liismiti', 'k')",asula,ASULA
"('Liismiti',)",asula,ASULA
"('Valgemõisa', 'k')",asula,ASULA
"('Valgemõisa',)",asula,ASULA
"('Ija', 'k')",asula,ASULA
"('Ija',)",asula,ASULA
"('Iigastõ', 'k')",asula,ASULA
"('Iigastõ',)",asula,ASULA
"('Iigaste', 'as')",asula,ASULA
"('Ydiala',)",asula,ASULA
"('Ила,', 'Дер.')",asula,ASULA
"('Ilaste', 'k')",asula,ASULA
"('Ilaste',)",asula,ASULA
"('Ira', 'k')",asula,ASULA
"('Ira',)",asula,ASULA
"('Hira,', 'Dorff')",asula,ASULA
"('Hiræ',)",asula,ASULA
"('Iisaku', 'k')",asula,ASULA
"('Изак',)",asula,ASULA
"('Изакъ,', 'Сел.')",asula,ASULA
"('Ikla', 'asund')",asula,ASULA
"('Ilisvere', 'k')",asula,ASULA
"('Ilisvere',)",asula,ASULA
"('Illuka', 'as')",asula,ASULA
"('Illurmaa', 'k')",asula,ASULA
"('Illurmaa',)",asula,ASULA
"('Illurme', 'k')",asula,ASULA
"('Illurme',)",asula,ASULA
"('Ilmando', 'k')",asula,ASULA
"('Ilmando',)",asula,ASULA
"('Ilmastu', 'k')",asula,ASULA
"('Ilmastu',)",asula,ASULA
"('Ilmatsalu', 'as')",asula,ASULA
"('Иломяэ,', 'Дер.')",asula,ASULA
"('Imari', 'k')",asula,ASULA
"('Imari',)",asula,ASULA
"('Imastu', 'asund')",asula,ASULA
"('Imastu', 'as')",asula,ASULA
"('Imato', 'k')",asula,ASULA
"('Imato',)",asula,ASULA
"('Имота',)",asula,ASULA
"('Имато,', 'Дер.')",asula,ASULA
"('Imavere', 'as')",asula,ASULA
"('Imaste', 'k')",asula,ASULA
"('Imaste',)",asula,ASULA
"('Imukvere', 'as')",asula,ASULA
"('Imokvere', 'k')",asula,ASULA
"('Imokvere',)",asula,ASULA
"('Имаквере,', 'Дер.')",asula,ASULA
"('Hinda', 'k')",asula,ASULA
"('Hinda',)",asula,ASULA
"('Imby',)",asula,ASULA
"('Ingliste', 'as')",asula,ASULA
"('Inju', 'as')",asula,ASULA
"('Inju', 'Lastekodu')",asula,ASULA
"('Lastekodu',)",asula,ASULA
"('Insu,', 'pk')",asula,ASULA
"('Insu,',)",asula,ASULA
"('Iruse', 'k')",asula,ASULA
"('Iruse',)",asula,ASULA
"('Irrawerre',)",asula,ASULA
"('Itra', 'k')",asula,ASULA
"('Itra',)",asula,ASULA
"('Hirwæ',)",asula,ASULA
"('Hirwe', 'Kylla')",asula,ASULA
"('Kylla',)",asula,ASULA
"('Ирвала,', 'Селеніе')",asula,ASULA
"('Isabella', 'as')",asula,ASULA
"('Viska', 'k')",asula,ASULA
"('Viska',)",asula,ASULA
"('Иска,', 'Д-ры')",asula,ASULA
"('Jaagupi,', 'pk')",asula,ASULA
"('Jaagupi,',)",asula,ASULA
"('Jakobi', 'k')",asula,ASULA
"('Jakobi',)",asula,ASULA
"('Vihtse', 'k')",asula,ASULA
"('Vihtse',)",asula,ASULA
"('Ямы',)",asula,ASULA
"('Ямы,', 'Село')",asula,ASULA
"('Jamõ',)",asula,ASULA
"('Onudevere', 'k')",asula,ASULA
"('Onudevere',)",asula,ASULA
"('Onudavere', 'k')",asula,ASULA
"('Onudavere',)",asula,ASULA
"('Jaanikse', 'k')",asula,ASULA
"('Jaanikse',)",asula,ASULA
"('Jaanikõstõ', 'k')",asula,ASULA
"('Jaanikõstõ',)",asula,ASULA
"('Janikeste', 'k')",asula,ASULA
"('Janikeste',)",asula,ASULA
"('Jaanimäe', 'as')",asula,ASULA
"('Jemeljanovo', 'p-s')",asula,ASULA
"('Jemeljanovo',)",asula,ASULA
"('Ruuda', 'p-s')",asula,ASULA
"('Ruuda',)",asula,ASULA
"('Malahova', 'p-s')",asula,ASULA
"('Malahova',)",asula,ASULA
"('Malahovo', 't')",asula,ASULA
"('Malahovo',)",asula,ASULA
"('Malahovo', 'p-s')",asula,ASULA
"('Kasti-Jõeääre', 'k')",asula,ASULA
"('Kasti-Jõeääre',)",asula,ASULA
"('Jäbara', 'k')",asula,ASULA
"('Jäbara',)",asula,ASULA
"('Jabora', 'k')",asula,ASULA
"('Jabora',)",asula,ASULA
"('Jakobimõisa', 'as')",asula,ASULA
"('Jalalepa', 'k')",asula,ASULA
"('Jalalepa',)",asula,ASULA
"('Uue-Jalametsa', 'k')",asula,ASULA
"('Uue-Jalametsa',)",asula,ASULA
"('Uus-Jalametsa', 'k')",asula,ASULA
"('Uus-Jalametsa',)",asula,ASULA
"('Jalamets-Uus', 'k')",asula,ASULA
"('Jalamets-Uus',)",asula,ASULA
"('Jalametsa', 'as')",asula,ASULA
"('Jallas,', 'Dorff')",asula,ASULA
"('Iales',)",asula,ASULA
"('Jalakse', 'k')",asula,ASULA
"('Jalakse',)",asula,ASULA
"('Jallukse', 'Jahn')",asula,ASULA
"('Jahn',)",asula,ASULA
"('Jaska-Allaküla', 'k')",asula,ASULA
"('Jaska-Allaküla',)",asula,ASULA
"('Jaska-Alla', 'k')",asula,ASULA
"('Jaska-Alla',)",asula,ASULA
"('Jauni,', 'Dorf')",asula,ASULA
"('Jõõdaskülä',)",asula,ASULA
"('Jeedase', 'k')",asula,ASULA
"('Jeedase',)",asula,ASULA
"('Jeedas', 'k')",asula,ASULA
"('Jeedas',)",asula,ASULA
"('Koorküla', 'k')",asula,ASULA
"('Jetti', 'k')",asula,ASULA
"('Jetti',)",asula,ASULA
"('Іоандо,', 'Дер.')",asula,ASULA
"('Joosu', 'as')",asula,ASULA
"('Jootma', 'k')",asula,ASULA
"('Jootma',)",asula,ASULA
"('Juba', 'as')",asula,ASULA
"('Jürsi', 'k')",asula,ASULA
"('Jürsi',)",asula,ASULA
"('Jursi,', 'Dorf')",asula,ASULA
"('Ülejoe', 'k')",asula,ASULA
"('Ülejoe',)",asula,ASULA
"('Juriz',)",asula,ASULA
"('Ерденъ,', 'мѣстечко')",asula,ASULA
"('Ерденъ,',)",asula,ASULA
"('Taga-Tserkona', 'k')",asula,ASULA
"('Taga-Tserkona',)",asula,ASULA
"('Terehovtšino', 'k')",asula,ASULA
"('Terehovtšino',)",asula,ASULA
"('Jõelepe',)",asula,ASULA
"('Jõelehtme', 'k')",asula,ASULA
"('Jõelehtme',)",asula,ASULA
"('Jeglecht,', 'Dorff')",asula,ASULA
"('Jeeleth',)",asula,ASULA
"('Jõmpa', 'k')",asula,ASULA
"('Jõmpa',)",asula,ASULA
"('Jõeperä', 'k')",asula,ASULA
"('Jõeperä',)",asula,ASULA
"('Eespera', 'k')",asula,ASULA
"('Eespera',)",asula,ASULA
"('Jõõperä', 'k')",asula,ASULA
"('Jõõperä',)",asula,ASULA
"('Jõepere', 'as')",asula,ASULA
"('Іоэранна,', 'Дворы')",asula,ASULA
"('Дворы',)",asula,ASULA
"('Jõesoo', 'k')",asula,ASULA
"('Jõesoo',)",asula,ASULA
"('Jäese', 'k')",asula,ASULA
"('Jäese',)",asula,ASULA
"('Müüri', 'k')",asula,ASULA
"('Müüri',)",asula,ASULA
"('Jöesoo,', 'Dorf')",asula,ASULA
"('Іоетага,', 'Дер.')",asula,ASULA
"('Jõetaguse', 'as')",asula,ASULA
"('Eghøntakæ',)",asula,ASULA
"('Vastse-Koiola', 'k')",asula,ASULA
"('Vastse-Koiola',)",asula,ASULA
"('Юеярсе,', 'Дер.')",asula,ASULA
"('Haimre-Jõeääre', 'k')",asula,ASULA
"('Haimre-Jõeääre',)",asula,ASULA
"('Jõgara', 'k')",asula,ASULA
"('Jõgara',)",asula,ASULA
"('Jõgeva', 'asund')",asula,ASULA
"('Sordiaretusjaam',)",asula,ASULA
"('Jõgeva', 'as')",asula,ASULA
"('Jõgeveste', 'as')",asula,ASULA
"('Jõgevastu', 'k')",asula,ASULA
"('Jõgevastu',)",asula,ASULA
"('Jõgisoo', 'as')",asula,ASULA
"('Jõgisuu', 'k')",asula,ASULA
"('Jõgisuu',)",asula,ASULA
"('Ekius',)",asula,ASULA
"('Jõgisu', 'k')",asula,ASULA
"('Jõgisu',)",asula,ASULA
"('Jõhvi', 'alev')",asula,ASULA
"('Jewe,', 'Flecken')",asula,ASULA
"('Flecken',)",asula,ASULA
"('Gevi',)",asula,ASULA
"('Іевве,', 'Мѣст.')",asula,ASULA
"('Мѣст.',)",asula,ASULA
"('Jõksi', 'as')",asula,ASULA
"('Joksi', 'k')",asula,ASULA
"('Joksi',)",asula,ASULA
"('Eksi', 'k')",asula,ASULA
"('Eksi',)",asula,ASULA
"('Ekšino', 'k')",asula,ASULA
"('Ekšino',)",asula,ASULA
"('Jekšina', 'k')",asula,ASULA
"('Jekšina',)",asula,ASULA
"('Jõuküla', 'k')",asula,ASULA
"('Jõuküla',)",asula,ASULA
"('Евгаль',)",asula,ASULA
"('Іоуга,', 'Дер.')",asula,ASULA
"('Jöödri', 'k')",asula,ASULA
"('Jöödri',)",asula,ASULA
"('Іоедре,', 'Дер.')",asula,ASULA
"('Mõisa', 'as')",asula,ASULA
"('Jädivere', 'as')",asula,ASULA
"('Jädivere', 'mõisaküla')",asula,ASULA
"('Jägala', 'asund')",asula,ASULA
"('Jakawoldal',)",asula,ASULA
"('Joa', 'k')",asula,ASULA
"('Joa',)",asula,ASULA
"('Joall,', 'Dorff')",asula,ASULA
"('Jukal',)",asula,ASULA
"('Joakyla',)",asula,ASULA
"('Jälgimäe', 'as')",asula,ASULA
"('Jalkemætæ',)",asula,ASULA
"('Jämejala', 'asund')",asula,ASULA
"('Маріенгофъ,', 'Богад.')",asula,ASULA
"('Богад.',)",asula,ASULA
"('Gendiae,', 'Dorff')",asula,ASULA
"('Jäneda', 'asund')",asula,ASULA
"('Jänistre',)",asula,ASULA
"('Jänistre', 'k')",asula,ASULA
"('Järvise', 'k')",asula,ASULA
"('Järvise',)",asula,ASULA
"('Järisi',)",asula,ASULA
"('Іерисе,', 'Дер.')",asula,ASULA
"('Järiste', 'as')",asula,ASULA
"('Järlepa', 'as')",asula,ASULA
"('Järlepi',)",asula,ASULA
"('Jarwæn',)",asula,ASULA
"('Jersi,', 'Dorff')",asula,ASULA
"('Jarvius',)",asula,ASULA
"('Järvsi', 'k')",asula,ASULA
"('Järvsi',)",asula,ASULA
"('Järtsaare', 'as')",asula,ASULA
"('Järtsare', 'k')",asula,ASULA
"('Järtsare',)",asula,ASULA
"('Järdsaare', 'k')",asula,ASULA
"('Järdsaare',)",asula,ASULA
"('Järva-Jaani', 'alevik')",asula,ASULA
"('Järvajõe', 'as')",asula,ASULA
"('Järvakandi', 'tehaste', 'asula')",asula,ASULA
"('Järvakandi', 'tehaste')",asula,ASULA
"('Järvakandi-Uuemõisa', 'alevik')",asula,ASULA
"('Järvakandi-Uuemõisa',)",asula,ASULA
"('Ервакантскій,', 'Стекл.', 'зав.')",asula,ASULA
"('Ервакантскій,', 'Стекл.')",asula,ASULA
"('Стекл.',)",asula,ASULA
"('Järva', 'k')",asula,ASULA
"('Järva',)",asula,ASULA
"('Jerweküll,', 'Dorf')",asula,ASULA
"('Järva-Madise', 'alevik')",asula,ASULA
"('Madise', 'ümbrus', 'alevik')",asula,ASULA
"('Madise', 'ümbrus')",asula,ASULA
"('Järve', 'as')",asula,ASULA
"('Torvascula',)",asula,ASULA
"('Jerwe',)",asula,ASULA
"('Jercküll,', 'Dorff')",asula,ASULA
"('Jærgækylæ',)",asula,ASULA
"('Heckelal',)",asula,ASULA
"('Uniknelja,', 'Dorf')",asula,ASULA
"('Järneküla', 'k')",asula,ASULA
"('Järneküla',)",asula,ASULA
"('Järepalu', 'k')",asula,ASULA
"('Järepalu',)",asula,ASULA
"('Järvepea', 'k')",asula,ASULA
"('Järvepea',)",asula,ASULA
"('Nurovo-Kahovo', 'k')",asula,ASULA
"('Nurovo-Kahovo',)",asula,ASULA
"('Järvemäe', 'k')",asula,ASULA
"('Järvemäe',)",asula,ASULA
"('Järvere', 'asund')",asula,ASULA
"('Järvselja,', 'pk')",asula,ASULA
"('Järvselja,',)",asula,ASULA
"('Jäärja', 'as')",asula,ASULA
"('Jäätmaa', 'k')",asula,ASULA
"('Jäätmaa',)",asula,ASULA
"('Jätma', 'k')",asula,ASULA
"('Jätma',)",asula,ASULA
"('Jõõri', 'k')",asula,ASULA
"('Jõõri',)",asula,ASULA
"('Sommerlingi', 'asund')",asula,ASULA
"('Sommerlingi',)",asula,ASULA
"('Lemjall,', 'Dorff')",asula,ASULA
"('Lemethel',)",asula,ASULA
"('Д.', 'раб.')",asula,ASULA
"('Д.',)",asula,ASULA
"('Kaagjärve', 'as')",asula,ASULA
"('Kāģeri',)",asula,ASULA
"('Kaagere',)",asula,ASULA
"('Kaagvere', 'as')",asula,ASULA
"('Kaagri', 'k')",asula,ASULA
"('Kaagri',)",asula,ASULA
"('Jäätvere', 'k')",asula,ASULA
"('Jäätvere',)",asula,ASULA
"('Kaali', 'as')",asula,ASULA
"('Kaarataudsa', 'k')",asula,ASULA
"('Kaarataudsa',)",asula,ASULA
"('Aroküla', 'alevik')",asula,ASULA
"('Aroküla',)",asula,ASULA
"('Kaarli', 'as')",asula,ASULA
"('Kaarlijärve', 'asund')",asula,ASULA
"('Kerguküla',)",asula,ASULA
"('Kaaruküla', 'k')",asula,ASULA
"('Kaaruküla',)",asula,ASULA
"('Karuküla', 'k')",asula,ASULA
"('Karuküla',)",asula,ASULA
"('Kaasikaja', 'k')",asula,ASULA
"('Kaasikaja',)",asula,ASULA
"('Kosiksaare', 'k')",asula,ASULA
"('Kosiksaare',)",asula,ASULA
"('Казиксааре,', 'Дер.')",asula,ASULA
"('Katermo', 'k')",asula,ASULA
"('Katermo',)",asula,ASULA
"('Катерма,', 'Дер.')",asula,ASULA
"('Raatsi', 'k')",asula,ASULA
"('Raatsi',)",asula,ASULA
"('Kaave', 'as')",asula,ASULA
"('Кавере,', 'Дер.')",asula,ASULA
"('Kaarvi', 'k')",asula,ASULA
"('Kaarvi',)",asula,ASULA
"('Kabala', 'as')",asula,ASULA
"('Kasela', 'k')",asula,ASULA
"('Kasela',)",asula,ASULA
"('Gabriel',)",asula,ASULA
"('Kabbila,', 'Dorff')",asula,ASULA
"('Kabina', 'as')",asula,ASULA
"('Suur-Kabina', 'k')",asula,ASULA
"('Suur-Kabina',)",asula,ASULA
"('Kabla', 'k')",asula,ASULA
"('Kabla',)",asula,ASULA
"('Kablimaa', 'k')",asula,ASULA
"('Kablimaa',)",asula,ASULA
"('Kabliste', 'k')",asula,ASULA
"('Kabliste',)",asula,ASULA
"('Kahriste', 'k')",asula,ASULA
"('Kahriste',)",asula,ASULA
"('Kadapi', 'k')",asula,ASULA
"('Kadapi',)",asula,ASULA
"('Kadakaotsa', 'k')",asula,ASULA
"('Kadakaotsa',)",asula,ASULA
"('Kadaka-Tuulevälja', 'k')",asula,ASULA
"('Kadaka-Tuulevälja',)",asula,ASULA
"('Кадакакюла,', 'Дер.')",asula,ASULA
"('Araka', 'k')",asula,ASULA
"('Araka',)",asula,ASULA
"('Kadastiku', 'k')",asula,ASULA
"('Kadastiku',)",asula,ASULA
"('Кадапику,', 'Дер.')",asula,ASULA
"('Kadarbiku', 'k')",asula,ASULA
"('Kadarbiku',)",asula,ASULA
"('Katinkylæ',)",asula,ASULA
"('Кадикюла,', 'Дер.')",asula,ASULA
"('Kadja,', 'Dorff')",asula,ASULA
"('Kathis',)",asula,ASULA
"('Kadrina', 'as')",asula,ASULA
"('Kadeni', 'k')",asula,ASULA
"('Kadeni',)",asula,ASULA
"('Kaeraküla', 'k')",asula,ASULA
"('Kaeraküla',)",asula,ASULA
"('Karefer,', 'Dorff')",asula,ASULA
"('Kagervere',)",asula,ASULA
"('Kaeva', 'as')",asula,ASULA
"('Kaevusaare', 'k')",asula,ASULA
"('Kaevusaare',)",asula,ASULA
"('Kaial',)",asula,ASULA
"('Järva-Kahala', 'k')",asula,ASULA
"('Järva-Kahala',)",asula,ASULA
"('Kahkva', 'as')",asula,ASULA
"('Pulli-Kahro', 'k')",asula,ASULA
"('Pulli-Kahro',)",asula,ASULA
"('Kjachtla,', 'Dorf')",asula,ASULA
"('Kahula-Kuuendiku', 'k')",asula,ASULA
"('Kahula-Kuuendiku',)",asula,ASULA
"('Kawal',)",asula,ASULA
"('Кахула,', 'Дер.')",asula,ASULA
"('Kahutsi,', 'Dorf')",asula,ASULA
"('Kayafer,', 'Dorf')",asula,ASULA
"('Kaiavere', 'as')",asula,ASULA
"('Kaytamælæ',)",asula,ASULA
"('Кейбатово',)",asula,ASULA
"('Кайтма,', 'Дер.')",asula,ASULA
"('Kaikfer,', 'Dorff')",asula,ASULA
"('Дома', 'рабочихъ')",asula,ASULA
"('Kaikaotsa',)",asula,ASULA
"('Tohvri-Kaika', 'k')",asula,ASULA
"('Tohvri-Kaika',)",asula,ASULA
"('Kaimern,', 'Dorf')",asula,ASULA
"('Kaisaküla', 'k')",asula,ASULA
"('Kaisaküla',)",asula,ASULA
"('Kaisoküla',)",asula,ASULA
"('Kaesa', 'k')",asula,ASULA
"('Kaesa',)",asula,ASULA
"('Kaisma', 'as')",asula,ASULA
"('Kajama', 'k')",asula,ASULA
"('Kajama',)",asula,ASULA
"('Kaiamaa', 'k')",asula,ASULA
"('Kaiamaa',)",asula,ASULA
"('Kaiama', 'k')",asula,ASULA
"('Kaiama',)",asula,ASULA
"('Kajameggi,', 'Dorff')",asula,ASULA
"('Kakku', 'k')",asula,ASULA
"('Kakku',)",asula,ASULA
"('Kakusoo', 'k')",asula,ASULA
"('Kakusoo',)",asula,ASULA
"('Kahusoo', 'k')",asula,ASULA
"('Kahusoo',)",asula,ASULA
"('Kalatsova', 'p-s')",asula,ASULA
"('Kalatseva', 'k')",asula,ASULA
"('Kalatseva',)",asula,ASULA
"('Kalatsova', 't-d')",asula,ASULA
"('Kalatševa', 'k')",asula,ASULA
"('Kalatševa',)",asula,ASULA
"('Kalatu', 'k')",asula,ASULA
"('Kalatu',)",asula,ASULA
"('Vaate', 'k')",asula,ASULA
"('Vaate',)",asula,ASULA
"('Vaatemäe', 'k')",asula,ASULA
"('Vaatemäe',)",asula,ASULA
"('Калачёво',)",asula,ASULA
"('Kalbu', 'I', 'k')",asula,ASULA
"('Kalbu', 'I')",asula,ASULA
"('Kalbo', 'k')",asula,ASULA
"('Kalbo',)",asula,ASULA
"('Kalbo,', 'Dorff')",asula,ASULA
"('Calablia',)",asula,ASULA
"('Calablæ',)",asula,ASULA
"('Kalbussa', 'k')",asula,ASULA
"('Kalbussa',)",asula,ASULA
"('Kalta', 'Jack')",asula,ASULA
"('Jack',)",asula,ASULA
"('Kaldõmäe', 'k')",asula,ASULA
"('Kaldõmäe',)",asula,ASULA
"('Kallis', 'senkau')",asula,ASULA
"('Kallis',)",asula,ASULA
"('Kaluküla', 'k')",asula,ASULA
"('Kaluküla',)",asula,ASULA
"('Kalliküla', 'k')",asula,ASULA
"('Kaliküla', 'as')",asula,ASULA
"('Valliküla', 'k')",asula,ASULA
"('Valliküla',)",asula,ASULA
"('Kali', 'k')",asula,ASULA
"('Kali',)",asula,ASULA
"('Kaligalæ',)",asula,ASULA
"('Каликюла,', 'Дер.')",asula,ASULA
"('Kaltanus',)",asula,ASULA
"('Калина,', 'Дер.')",asula,ASULA
"('Kalju-Väike', 'k')",asula,ASULA
"('Kalju-Väike',)",asula,ASULA
"('Eest-Kalju', 'k')",asula,ASULA
"('Eest-Kalju',)",asula,ASULA
"('Vk.-Kalju', 'k')",asula,ASULA
"('Vk.-Kalju',)",asula,ASULA
"('Pahna', 'k')",asula,ASULA
"('Pahna',)",asula,ASULA
"('Pahna,', 'Dorf')",asula,ASULA
"('Kallaste,', 'Dorf')",asula,ASULA
"('Kallastõ', 'k')",asula,ASULA
"('Kallastõ',)",asula,ASULA
"('Kallase', 'k')",asula,ASULA
"('Kallase',)",asula,ASULA
"('Kallasse', 'k')",asula,ASULA
"('Kallasse',)",asula,ASULA
"('Mäe', 'k')",asula,ASULA
"('Mäe',)",asula,ASULA
"('Rootsi-Kallavere', 'k')",asula,ASULA
"('Rootsi-Kallavere',)",asula,ASULA
"('Rotsi-Kallavere', 'k')",asula,ASULA
"('Rotsi-Kallavere',)",asula,ASULA
"('Ruotsi-Kallavere',)",asula,ASULA
"('Lillæueræ',)",asula,ASULA
"('Kalli', 'as')",asula,ASULA
"('Kalli,', 'Dorf')",asula,ASULA
"('Kallax',)",asula,ASULA
"('Каллуксе,', 'Дер.')",asula,ASULA
"('Kaerasmaa', 'k')",asula,ASULA
"('Kaerasmaa',)",asula,ASULA
"('Кальмару,', 'Д-ры')",asula,ASULA
"('Kalmeküla', 'k')",asula,ASULA
"('Kalmeküla',)",asula,ASULA
"('Kaluga', 'k')",asula,ASULA
"('Kaluga',)",asula,ASULA
"('Kalluga', 'k')",asula,ASULA
"('Kalluga',)",asula,ASULA
"('Kalvi', 'as')",asula,ASULA
"('Kamaliküla',)",asula,ASULA
"('Kamara', 'asund')",asula,ASULA
"('Pässaste', 'k')",asula,ASULA
"('Pässaste',)",asula,ASULA
"('Kamari', 'k')",asula,ASULA
"('Kamarina', 'k')",asula,ASULA
"('Kamarina',)",asula,ASULA
"('Камарна,', 'Дер.')",asula,ASULA
"('Väike-Kambja', 'asund')",asula,ASULA
"('Väike-Kambja',)",asula,ASULA
"('Väike-Kambja', 'k')",asula,ASULA
"('Kamja',)",asula,ASULA
"('Kammeri', 'as')",asula,ASULA
"('Kaamnitsa', 'k')",asula,ASULA
"('Kaamnitsa',)",asula,ASULA
"('Kanapeeksi-Risti', 'k')",asula,ASULA
"('Kanapeeksi-Risti',)",asula,ASULA
"('Kanapuksi', 'k')",asula,ASULA
"('Kanapuksi',)",asula,ASULA
"('Kanapsi', 'k')",asula,ASULA
"('Kanapsi',)",asula,ASULA
"('Kanassaarõ', 'k')",asula,ASULA
"('Kanassaarõ',)",asula,ASULA
"('Kanasaare', 'k')",asula,ASULA
"('Kanasaare',)",asula,ASULA
"('Kandi', 'k')",asula,ASULA
"('Kandi',)",asula,ASULA
"('Kandla', 'I', 'k')",asula,ASULA
"('Kandla', 'I')",asula,ASULA
"('Kandel,', 'Dorf')",asula,ASULA
"('Kandle', 'as')",asula,ASULA
"('Kandalæ',)",asula,ASULA
"('Kanapää', 'alevik')",asula,ASULA
"('Kanapää',)",asula,ASULA
"('Kańepi',)",asula,ASULA
"('Kankavitsa', 't')",asula,ASULA
"('Kankavitsa',)",asula,ASULA
"('Kankavitsa', 'p-s')",asula,ASULA
"('Kangovitsa', 'k')",asula,ASULA
"('Kangovitsa',)",asula,ASULA
"('Kalmuste', 'k')",asula,ASULA
"('Kalmuste',)",asula,ASULA
"('Kangro', 'k')",asula,ASULA
"('Kangro',)",asula,ASULA
"('Raudalu', 'k')",asula,ASULA
"('Raudalu',)",asula,ASULA
"('Kangrusaare', 'k')",asula,ASULA
"('Kangrusaare',)",asula,ASULA
"('Kangruselja', 'k')",asula,ASULA
"('Kangruselja',)",asula,ASULA
"('Kangistõ', 'k')",asula,ASULA
"('Kangistõ',)",asula,ASULA
"('Pütsepa', 'k')",asula,ASULA
"('Pütsepa',)",asula,ASULA
"('Катуристи,', 'Дер.')",asula,ASULA
"('Kanisaare', 'k')",asula,ASULA
"('Kanisaare',)",asula,ASULA
"('Voore-Kannastiku', 'k')",asula,ASULA
"('Voore-Kannastiku',)",asula,ASULA
"('Канастику,', 'Дер.')",asula,ASULA
"('Kannumetsa', 'k')",asula,ASULA
"('Kannumetsa',)",asula,ASULA
"('Kannumõtsa', 'k')",asula,ASULA
"('Kannumõtsa',)",asula,ASULA
"('Kunnu', 'k')",asula,ASULA
"('Kunnu',)",asula,ASULA
"('Kantküll,', 'Dorf')",asula,ASULA
"('Kandukylæ',)",asula,ASULA
"('Канткюль,', 'Дер.')",asula,ASULA
"('Kansi', 'k')",asula,ASULA
"('Kansi',)",asula,ASULA
"('Kapsi', 'k')",asula,ASULA
"('Kapsi',)",asula,ASULA
"('Kapõra', 'k')",asula,ASULA
"('Kapõra',)",asula,ASULA
"('Kapsta', 'ms')",asula,ASULA
"('Kapu', 'as')",asula,ASULA
"('Karral,', 'Dorf')",asula,ASULA
"('Karamsinna', 'k')",asula,ASULA
"('Karamsinna',)",asula,ASULA
"('Karamsino', 'k')",asula,ASULA
"('Karamsino',)",asula,ASULA
"('Karaski', 'as')",asula,ASULA
"('Karedaasunikkude', 'k')",asula,ASULA
"('Karedaasunikkude',)",asula,ASULA
"('Kareda', 'as')",asula,ASULA
"('Karepea', 'k')",asula,ASULA
"('Karepea',)",asula,ASULA
"('Карепа,', 'Дер.')",asula,ASULA
"('Kargoja', 'k')",asula,ASULA
"('Kargoja',)",asula,ASULA
"('Kärida', 'k')",asula,ASULA
"('Kärida',)",asula,ASULA
"('Karida,', 'Dorf')",asula,ASULA
"('Väike-Karilatsi', 'k')",asula,ASULA
"('Väike-Karilatsi',)",asula,ASULA
"('Suur-Karilatsi', 'k')",asula,ASULA
"('Suur-Karilatsi',)",asula,ASULA
"('Karlep',)",asula,ASULA
"('Karinu', 'as')",asula,ASULA
"('Karinõmme', 'as')",asula,ASULA
"('Karisela', 'k')",asula,ASULA
"('Karisela',)",asula,ASULA
"('Novinki', 'k')",asula,ASULA
"('Novinki',)",asula,ASULA
"('Novikna', 'k')",asula,ASULA
"('Novikna',)",asula,ASULA
"('Karikinna', 'k')",asula,ASULA
"('Karikinna',)",asula,ASULA
"('Karissöödä', 'k')",asula,ASULA
"('Karissöödä',)",asula,ASULA
"('Karisöödi', 'as')",asula,ASULA
"('Karitsa', 'as')",asula,ASULA
"('Karisce',)",asula,ASULA
"('Kariscæ',)",asula,ASULA
"('Karja', 'as')",asula,ASULA
"('Karjaküll,', 'Dorff')",asula,ASULA
"('Karjaküla', 'asund')",asula,ASULA
"('Vana-Karjaküla', 'k')",asula,ASULA
"('Vana-Karjaküla',)",asula,ASULA
"('Karjaküla-Vana', 'k')",asula,ASULA
"('Karjaküla-Vana',)",asula,ASULA
"('Karjaküla', 'as')",asula,ASULA
"('Carias',)",asula,ASULA
"('Võgana', 'k')",asula,ASULA
"('Võgana',)",asula,ASULA
"('Kerjamaa', 'k')",asula,ASULA
"('Kerjamaa',)",asula,ASULA
"('Obhon',)",asula,ASULA
"('Обхонь,', 'Дер.')",asula,ASULA
"('Karjasoo-Ojaküla', 'k')",asula,ASULA
"('Karjasoo-Ojaküla',)",asula,ASULA
"('Ojaküla', 'k')",asula,ASULA
"('Karjassoo', 'k')",asula,ASULA
"('Karjassoo',)",asula,ASULA
"('Karjatnurme', 'alevik')",asula,ASULA
"('Karksi', 'as')",asula,ASULA
"('Каръкоузъ',)",asula,ASULA
"('Karksi-Nuia', 'alev')",asula,ASULA
"('Nuia', 'alev')",asula,ASULA
"('Nuia',)",asula,ASULA
"('Nuia', 'alevik')",asula,ASULA
"('Nuija,', 'Hakelwerk')",asula,ASULA
