_phrase_,type,grammar_symbol
"('Tammispea', 'plms')",talu,TALU
"('Tammispea',)",talu,TALU
"('Tammispere', 't')",talu,TALU
"('Tammispere',)",talu,TALU
"('Tammiste', 'ms')",talu,TALU
"('Tammiste',)",talu,TALU
"('Tammistu', 'ms')",talu,TALU
"('Tammistu',)",talu,TALU
"('Tammistu', 'mv')",talu,TALU
"('Tammistu', 't')",talu,TALU
"('Tammistu-Uuetoa', 't')",talu,TALU
"('Tammistu-Uuetoa',)",talu,TALU
"('Tammjärve', 't')",talu,TALU
"('Tammjärve',)",talu,TALU
"('Tammsaare', 't')",talu,TALU
"('Tammsaare',)",talu,TALU
"('Tammsaare', 'ärikeskus')",talu,TALU
"('Tamsalu', 'ms')",talu,TALU
"('Tamsalu',)",talu,TALU
"('Tamse', 'krjms')",talu,TALU
"('Tamse',)",talu,TALU
"('Tamse', 'ms')",talu,TALU
"('Tamsi', 't')",talu,TALU
"('Tamsi',)",talu,TALU
"('Taneli', 't')",talu,TALU
"('Taneli',)",talu,TALU
"('Tangi', 't')",talu,TALU
"('Tangi',)",talu,TALU
"('Tannenrode',)",talu,TALU
"('Tanni', 't')",talu,TALU
"('Tanni',)",talu,TALU
"('Tapa', 'ms')",talu,TALU
"('Tapa',)",talu,TALU
"('Tapi', 't')",talu,TALU
"('Tapi',)",talu,TALU
"('Tapiku', 'ms')",talu,TALU
"('Tapiku',)",talu,TALU
"('Tappoja', 'krjms')",talu,TALU
"('Tappoja',)",talu,TALU
"('Tapu', 'ms')",talu,TALU
"('Tapu',)",talu,TALU
"('Tapumäe', 't')",talu,TALU
"('Tapumäe',)",talu,TALU
"('Tarakuse', 'plms')",talu,TALU
"('Tarakuse',)",talu,TALU
"('Tarakvere', 'ms')",talu,TALU
"('Tarakvere',)",talu,TALU
"('Targa', 't')",talu,TALU
"('Targa',)",talu,TALU
"('Tarkma', 't')",talu,TALU
"('Tarkma',)",talu,TALU
"('Tarsi', 't')",talu,TALU
"('Tarsi',)",talu,TALU
"('Tartu', 't')",talu,TALU
"('Tartu',)",talu,TALU
"('Tartu-Maarja', 'krkms')",talu,TALU
"('Tartu-Maarja',)",talu,TALU
"('Tartu', 'mnt', '23', 'koolihoone')",talu,TALU
"('Tartu', 'mnt', '23')",talu,TALU
"('Tartu', 'mnt', '53', 'maja')",talu,TALU
"('Tartu', 'mnt', '53')",talu,TALU
"('Tarva', 't')",talu,TALU
"('Tarva',)",talu,TALU
"('Tarvastu', 'krkms')",talu,TALU
"('Tarvastu',)",talu,TALU
"('Tarvastu', 'ms')",talu,TALU
"('Tarvastu', 't')",talu,TALU
"('Tatika', 't')",talu,TALU
"('Tatika',)",talu,TALU
"('Tatra', 't')",talu,TALU
"('Tatra',)",talu,TALU
"('Tatramäe', 't')",talu,TALU
"('Tatramäe',)",talu,TALU
"('Tatruse', 'ms')",talu,TALU
"('Tatruse',)",talu,TALU
"('Tauga', 'krjms')",talu,TALU
"('Tauga',)",talu,TALU
"('Tautsi', 't')",talu,TALU
"('Tautsi',)",talu,TALU
"('Teaduste', 'Akadeemia', 'maja')",talu,TALU
"('Teaduste', 'Akadeemia')",talu,TALU
"('Akadeemia',)",talu,TALU
"('Tebeni', 't')",talu,TALU
"('Tebeni',)",talu,TALU
"('Tebeniidu', 't')",talu,TALU
"('Tebeniidu',)",talu,TALU
"('Tedre', 'krjms')",talu,TALU
"('Tedre',)",talu,TALU
"('Tedre', 't')",talu,TALU
"('Tedre', 't?')",talu,TALU
"('Tedremäe', 't')",talu,TALU
"('Tedremäe',)",talu,TALU
"('Teearu', 't')",talu,TALU
"('Teearu',)",talu,TALU
"('Teedla', 'ms')",talu,TALU
"('Teedla',)",talu,TALU
"('Teekäänu', 't')",talu,TALU
"('Teekäänu',)",talu,TALU
"('Teemandi', 't')",talu,TALU
"('Teemandi',)",talu,TALU
"('Teenuse', 'ms')",talu,TALU
"('Teenuse',)",talu,TALU
"('Teeotsa', 't')",talu,TALU
"('Teeotsa',)",talu,TALU
"('Teeriku', 't')",talu,TALU
"('Teeriku',)",talu,TALU
"('Teeristi', 't')",talu,TALU
"('Teeristi',)",talu,TALU
"('Teetsi', 't')",talu,TALU
"('Teetsi',)",talu,TALU
"('Teeääre', 't')",talu,TALU
"('Teeääre',)",talu,TALU
"('Teeäärse', 't')",talu,TALU
"('Teeäärse',)",talu,TALU
"('Tegova', 'krjms')",talu,TALU
"('Tegova',)",talu,TALU
"('Teguri', 't')",talu,TALU
"('Teguri',)",talu,TALU
"('Tehvandi', 't')",talu,TALU
"('Tehvandi',)",talu,TALU
"('Teibnershof,', 'krjms')",talu,TALU
"('Teibnershof,',)",talu,TALU
"('Teigari', 't')",talu,TALU
"('Teigari',)",talu,TALU
"('Teisipäeva', 't')",talu,TALU
"('Teisipäeva',)",talu,TALU
"('Teiste', 't')",talu,TALU
"('Teiste',)",talu,TALU
"('Teldermani', 'saun')",talu,TALU
"('Teldermani',)",talu,TALU
"('Telga', 't')",talu,TALU
"('Telga',)",talu,TALU
"('Telgi', 't')",talu,TALU
"('Telgi',)",talu,TALU
"('Telinguse', 'saun')",talu,TALU
"('Telinguse',)",talu,TALU
"('Telinguse', 't')",talu,TALU
"('Teliste', 'ms')",talu,TALU
"('Teliste',)",talu,TALU
"('Telliskivi', 't')",talu,TALU
"('Telliskivi',)",talu,TALU
"('Telliskopli', 'ms')",talu,TALU
"('Telliskopli',)",talu,TALU
"('Telliste', 'ms')",talu,TALU
"('Telliste',)",talu,TALU
"('Tellivere', 't')",talu,TALU
"('Tellivere',)",talu,TALU
"('Teoni', 't')",talu,TALU
"('Teoni',)",talu,TALU
"('Tepi', 't')",talu,TALU
"('Tepi',)",talu,TALU
"('Tepia', 't')",talu,TALU
"('Tepia',)",talu,TALU
"('Tepna', 't')",talu,TALU
"('Tepna',)",talu,TALU
"('Tepu', 'krjms')",talu,TALU
"('Tepu',)",talu,TALU
"('Tepuse', 't')",talu,TALU
"('Tepuse',)",talu,TALU
"('Tera', 'saun')",talu,TALU
"('Tera',)",talu,TALU
"('Tera', 't')",talu,TALU
"('Teramatsi', 't')",talu,TALU
"('Teramatsi',)",talu,TALU
"('Terava', 't')",talu,TALU
"('Terava',)",talu,TALU
"('Teredsaar,', 'krjms')",talu,TALU
"('Teredsaar,',)",talu,TALU
"('Tereski', 'krjms')",talu,TALU
"('Tereski',)",talu,TALU
"('Tergema', 'ms')",talu,TALU
"('Tergema',)",talu,TALU
"('Tibi', 'krjms')",talu,TALU
"('Tibi',)",talu,TALU
"('Tidre', 't')",talu,TALU
"('Tidre',)",talu,TALU
"('Tiesenhauseni', 'ms')",talu,TALU
"('Tiesenhauseni',)",talu,TALU
"('Tiesenhausenite', 'maja')",talu,TALU
"('Tiesenhausenite',)",talu,TALU
"('Tigetpere', 't')",talu,TALU
"('Tigetpere',)",talu,TALU
"('Tihala', 't')",talu,TALU
"('Tihala',)",talu,TALU
"('Tiheda', 'mv')",talu,TALU
"('Tiheda',)",talu,TALU
"('Tihiku', 't')",talu,TALU
"('Tihiku',)",talu,TALU
"('Tihnu', 't')",talu,TALU
"('Tihnu',)",talu,TALU
"('Tihnulaane', 'mv')",talu,TALU
"('Tihnulaane',)",talu,TALU
"('Tiidu', 'krjms')",talu,TALU
"('Tiidu',)",talu,TALU
"('Tiidu', 't')",talu,TALU
"('Tiidujoosepi', 't')",talu,TALU
"('Tiidujoosepi',)",talu,TALU
"('Tiidumäe', 't')",talu,TALU
"('Tiidumäe',)",talu,TALU
"('Tiidutõnikse', 't')",talu,TALU
"('Tiidutõnikse',)",talu,TALU
"('Tiigari', 't')",talu,TALU
"('Tiigari',)",talu,TALU
"('Tiigemäe', 't')",talu,TALU
"('Tiigemäe',)",talu,TALU
"('Tiigi', 't')",talu,TALU
"('Tiigi',)",talu,TALU
"('Tiigu', 't')",talu,TALU
"('Tiigu',)",talu,TALU
"('Tiinuse', 'ms')",talu,TALU
"('Tiinuse',)",talu,TALU
"('Tiiraja', 't')",talu,TALU
"('Tiiraja',)",talu,TALU
"('Tiirimetsa', 'ms')",talu,TALU
"('Tiirimetsa',)",talu,TALU
"('Tiiru', 't')",talu,TALU
"('Tiiru',)",talu,TALU
"('Tiitovi', 't')",talu,TALU
"('Tiitovi',)",talu,TALU
"('Tiitsa', 'krjms')",talu,TALU
"('Tiitsa',)",talu,TALU
"('Tiitsu', 't')",talu,TALU
"('Tiitsu',)",talu,TALU
"('Tiitsumatsi', 't')",talu,TALU
"('Tiitsumatsi',)",talu,TALU
"('Tiitsumäe', 't')",talu,TALU
"('Tiitsumäe',)",talu,TALU
"('Tiitsutõnu', 't')",talu,TALU
"('Tiitsutõnu',)",talu,TALU
"('Tiituse', 't')",talu,TALU
"('Tiituse',)",talu,TALU
"('Tiiupõlma', 't')",talu,TALU
"('Tiiupõlma',)",talu,TALU
"('Tikama', 't')",talu,TALU
"('Tikama',)",talu,TALU
"('Tikamäe', 't')",talu,TALU
"('Tikamäe',)",talu,TALU
"('Tikenbergi', 'maja')",talu,TALU
"('Tikenbergi',)",talu,TALU
"('Tiksoni', 't')",talu,TALU
"('Tiksoni',)",talu,TALU
"('Tikuta', 'krjms')",talu,TALU
"('Tikuta',)",talu,TALU
"('Tila', 'krjms')",talu,TALU
"('Tila',)",talu,TALU
"('Tilga', 't')",talu,TALU
"('Tilga',)",talu,TALU
"('Tilguta', 't')",talu,TALU
"('Tilguta',)",talu,TALU
"('Tilingi', 't')",talu,TALU
"('Tilingi',)",talu,TALU
"('Tille', 'krjms')",talu,TALU
"('Tille',)",talu,TALU
"('Tille', 'ms')",talu,TALU
"('Tilli', 't')",talu,TALU
"('Tilli',)",talu,TALU
"('Tillika', 'krjms')",talu,TALU
"('Tillika',)",talu,TALU
"('Tillukese', 'saun')",talu,TALU
"('Tillukese',)",talu,TALU
"('Tilluvälja', 't')",talu,TALU
"('Tilluvälja',)",talu,TALU
"('Tilsi', 'ms')",talu,TALU
"('Tilsi',)",talu,TALU
"('Timmu', 't')",talu,TALU
"('Timmu',)",talu,TALU
"('Timo', 'ms')",talu,TALU
"('Timo',)",talu,TALU
"('Tindi', 't')",talu,TALU
"('Tindi',)",talu,TALU
"('Tingiste', 'ms')",talu,TALU
"('Tingiste',)",talu,TALU
"('Tintsu', 'krjms')",talu,TALU
"('Tintsu',)",talu,TALU
"('Tipi', 't')",talu,TALU
"('Tipi',)",talu,TALU
"('Tirisaare', 't')",talu,TALU
"('Tirisaare',)",talu,TALU
"('Tiritu', 't')",talu,TALU
"('Tiritu',)",talu,TALU
"('Tirma', 'krvms')",talu,TALU
"('Tirma',)",talu,TALU
"('Tiskre', 'ms')",talu,TALU
"('Tiskre',)",talu,TALU
"('Tisleri', 't')",talu,TALU
"('Tisleri',)",talu,TALU
"('Tissi', 'krjms')",talu,TALU
"('Tissi',)",talu,TALU
"('Toa', 't')",talu,TALU
"('Toa',)",talu,TALU
"('Toajaagu', 't')",talu,TALU
"('Toajaagu',)",talu,TALU
"('Toametsa', 't')",talu,TALU
"('Toametsa',)",talu,TALU
"('Toatre', 't')",talu,TALU
"('Toatre',)",talu,TALU
"('Tobia', 'krjms')",talu,TALU
"('Tobia',)",talu,TALU
"('Tohilaka', 'krjms')",talu,TALU
"('Tohilaka',)",talu,TALU
"('Tohisoo', 'ms')",talu,TALU
"('Tohisoo',)",talu,TALU
"('Tohisoo', 't')",talu,TALU
"('Tohvre', 't')",talu,TALU
"('Tohvre',)",talu,TALU
"('Tohvri', 't')",talu,TALU
"('Tohvri',)",talu,TALU
"('Tohvrimäe', 't')",talu,TALU
"('Tohvrimäe',)",talu,TALU
"('Toila', 'ms')",talu,TALU
"('Toila',)",talu,TALU
"('Toimetuste', 'maja')",talu,TALU
"('Toimetuste',)",talu,TALU
"('Tojaka', 't')",talu,TALU
"('Tojaka',)",talu,TALU
"('Tolla', 't')",talu,TALU
"('Tolla',)",talu,TALU
"('Tollari', 'krjms')",talu,TALU
"('Tollari',)",talu,TALU
"('Tolli', 'ms')",talu,TALU
"('Tolli', '3', 'maja')",talu,TALU
"('Tolli', '3')",talu,TALU
"('Tolmi', 't')",talu,TALU
"('Tolmi',)",talu,TALU
"('Tolmiku', 't')",talu,TALU
"('Tolmiku',)",talu,TALU
"('Tolmu', 't')",talu,TALU
"('Tolmu',)",talu,TALU
"('Tombaki', 't')",talu,TALU
"('Tombaki',)",talu,TALU
"('Tombi', 't')",talu,TALU
"('Tombi',)",talu,TALU
"('Tombu', 't')",talu,TALU
"('Tombu',)",talu,TALU
"('Tominga', 't')",talu,TALU
"('Tominga',)",talu,TALU
"('Tomuski', 'krjms')",talu,TALU
"('Tomuski',)",talu,TALU
"('Tondi', 'ms')",talu,TALU
"('Tondi',)",talu,TALU
"('Tondi', 't')",talu,TALU
"('Tondikivi', 't')",talu,TALU
"('Tondikivi',)",talu,TALU
"('Tondissaare', 't')",talu,TALU
"('Tondissaare',)",talu,TALU
"('Toodeõue', 't')",talu,TALU
"('Toodeõue',)",talu,TALU
"('Toodja', 't')",talu,TALU
"('Toodja',)",talu,TALU
"('Toogipalu', 't')",talu,TALU
"('Toogipalu',)",talu,TALU
"('Toolamaa', 'krjms')",talu,TALU
"('Toolamaa',)",talu,TALU
"('Toolamaa', 'ms')",talu,TALU
"('Toolse', 'krjms')",talu,TALU
"('Toolse',)",talu,TALU
"('Toolse', 't')",talu,TALU
"('Tooma', 't')",talu,TALU
"('Tooma',)",talu,TALU
"('Toomahansu', 't')",talu,TALU
"('Toomahansu',)",talu,TALU
"('Toomajüri', 't')",talu,TALU
"('Toomajüri',)",talu,TALU
"('Toomari', 't')",talu,TALU
"('Toomari',)",talu,TALU
"('Toomassoni', 't')",talu,TALU
"('Toomassoni',)",talu,TALU
"('Toome', 't')",talu,TALU
"('Toome',)",talu,TALU
"('Toomi', 't')",talu,TALU
"('Toomi',)",talu,TALU
"('Toominga', 't')",talu,TALU
"('Toominga',)",talu,TALU
"('Toominga-Uuetoa', 't')",talu,TALU
"('Toominga-Uuetoa',)",talu,TALU
"('Toomjamäe', 't')",talu,TALU
"('Toomjamäe',)",talu,TALU
"('Toom-Kooli', '7', 'maja')",talu,TALU
"('Toom-Kooli', '7')",talu,TALU
"('Toomla', 'plms')",talu,TALU
"('Toomla',)",talu,TALU
"('Toomla', 't')",talu,TALU
"('Toompastoraat',)",talu,TALU
"('Toompea', 't')",talu,TALU
"('Toompea',)",talu,TALU
"('Toomsaun',)",talu,TALU
"('Toosi', 'saun')",talu,TALU
"('Toosi',)",talu,TALU
"('Toosi', 't')",talu,TALU
"('Toosikõnnu', 'krjms')",talu,TALU
"('Toosikõnnu',)",talu,TALU
"('Tootsi', 'krjms')",talu,TALU
"('Tootsi',)",talu,TALU
"('Topi', 't')",talu,TALU
"('Topi',)",talu,TALU
"('Topsi', 't')",talu,TALU
"('Topsi',)",talu,TALU
"('Torba', 't')",talu,TALU
"('Torba',)",talu,TALU
"('Tordi', 'krvms')",talu,TALU
"('Tordi',)",talu,TALU
"('Tordi', 't')",talu,TALU
"('Torgu', 'ms')",talu,TALU
"('Torgu',)",talu,TALU
"('Tori', 'krkms')",talu,TALU
"('Tori',)",talu,TALU
"('Tori', 'ms')",talu,TALU
"('Tori', 't')",talu,TALU
"('Torinu', 't')",talu,TALU
"('Torinu',)",talu,TALU
"('Torma', 'krkms')",talu,TALU
"('Torma',)",talu,TALU
"('Torma', 'ms')",talu,TALU
"('Tormi', 'krvms')",talu,TALU
"('Tormi',)",talu,TALU
"('Tormi', 't')",talu,TALU
"('Torni', 't')",talu,TALU
"('Torni',)",talu,TALU
"('Tortna', 't')",talu,TALU
"('Tortna',)",talu,TALU
"('Torupilli', 't')",talu,TALU
"('Torupilli',)",talu,TALU
"('Tosna', 't')",talu,TALU
"('Tosna',)",talu,TALU
"('Tossi', 't')",talu,TALU
"('Tossi',)",talu,TALU
"('Traani', 't')",talu,TALU
"('Traani',)",talu,TALU
"('Traavita', 'krjms')",talu,TALU
"('Traavita',)",talu,TALU
"('Traksi', 'krjms')",talu,TALU
"('Traksi',)",talu,TALU
"('Traksi', 'kõrts')",talu,TALU
"('Traksi', 't')",talu,TALU
"('Trampa', 't')",talu,TALU
"('Trampa',)",talu,TALU
"('Trangi', 't')",talu,TALU
"('Trangi',)",talu,TALU
"('Treiali', 'saun')",talu,TALU
"('Treiali',)",talu,TALU
"('Treiali', 't')",talu,TALU
"('Treieri', 't')",talu,TALU
"('Treieri',)",talu,TALU
"('Treieri-Uuetoa', 't')",talu,TALU
"('Treieri-Uuetoa',)",talu,TALU
"('Trelli', 't')",talu,TALU
"('Trelli',)",talu,TALU
"('Triigi', 'koda')",talu,TALU
"('Triigi',)",talu,TALU
"('Triigi', 'ms')",talu,TALU
"('Trilli', 'ms')",talu,TALU
"('Trilli',)",talu,TALU
"('Triumph', 'Plaza')",talu,TALU
"('Trolli', 't')",talu,TALU
"('Trolli',)",talu,TALU
"('Trombi', 'saun')",talu,TALU
"('Trombi',)",talu,TALU
"('Tromsi', 'krjms')",talu,TALU
"('Tromsi',)",talu,TALU
"('Truiste', 't')",talu,TALU
"('Truiste',)",talu,TALU
"('Trummali', 't')",talu,TALU
"('Trummali',)",talu,TALU
"('Trummi', 't')",talu,TALU
"('Trummi',)",talu,TALU
"('Trusti', 't')",talu,TALU
"('Trusti',)",talu,TALU
"('Truuta', 'ms')",talu,TALU
"('Truuta',)",talu,TALU
"('Tsigaoro', 'krjms')",talu,TALU
"('Tsigaoro',)",talu,TALU
"('Tsirgupalu', 'krjms')",talu,TALU
"('Tsirgupalu',)",talu,TALU
"('Tsooru', 'ms')",talu,TALU
"('Tsooru',)",talu,TALU
"('Tsorona', 'ms')",talu,TALU
"('Tsorona',)",talu,TALU
"('Tsütsinä', 'veski')",talu,TALU
"('Tsütsinä',)",talu,TALU
"('Tubalepa', 't')",talu,TALU
"('Tubalepa',)",talu,TALU
"('Tuberiku', 't')",talu,TALU
"('Tuberiku',)",talu,TALU
"('Tubioja', 't')",talu,TALU
"('Tubioja',)",talu,TALU
"('Tudavere', 't')",talu,TALU
"('Tudavere',)",talu,TALU
"('Tudramäe', 't')",talu,TALU
"('Tudramäe',)",talu,TALU
"('Tudre', 't')",talu,TALU
"('Tudre',)",talu,TALU
"('Tudu', 'ms')",talu,TALU
"('Tudu',)",talu,TALU
"('Tudulinna', 'ms')",talu,TALU
"('Tudulinna',)",talu,TALU
"('Tugassaare', 't')",talu,TALU
"('Tugassaare',)",talu,TALU
"('Tugede', 'mv')",talu,TALU
"('Tugede',)",talu,TALU
"('Tugede', 't')",talu,TALU
"('Tuhala', 'ms')",talu,TALU
"('Tuhala',)",talu,TALU
"('Tuhalaane', 'ms')",talu,TALU
"('Tuhalaane',)",talu,TALU
"('Tuhamäe', 'saun')",talu,TALU
"('Tuhamäe',)",talu,TALU
"('Tuhkamaa', 't')",talu,TALU
"('Tuhkamaa',)",talu,TALU
"('Tuisu', 't')",talu,TALU
"('Tuisu',)",talu,TALU
"('Tuka', 't')",talu,TALU
"('Tuka',)",talu,TALU
"('Tukati', 'saun')",talu,TALU
"('Tukati',)",talu,TALU
"('Tukati', 't')",talu,TALU
"('Tukissaare', 't')",talu,TALU
"('Tukissaare',)",talu,TALU
"('Tulesilla', 't')",talu,TALU
"('Tulesilla',)",talu,TALU
"('Tulika', 'ärimaja')",talu,TALU
"('Tulika',)",talu,TALU
"('Tulimurru', 't')",talu,TALU
"('Tulimurru',)",talu,TALU
"('Tulli', 't')",talu,TALU
"('Tulli',)",talu,TALU
"('Tulli-Uuetoa', 't')",talu,TALU
"('Tulli-Uuetoa',)",talu,TALU
"('Tumala', 'koda')",talu,TALU
"('Tumala',)",talu,TALU
"('Tumala', 'ms')",talu,TALU
"('Tundre', 't')",talu,TALU
"('Tundre',)",talu,TALU
"('Tundu', 'krjms')",talu,TALU
"('Tundu',)",talu,TALU
"('Tunkermaa', 't')",talu,TALU
"('Tunkermaa',)",talu,TALU
"('Tupsi', 't')",talu,TALU
"('Tupsi',)",talu,TALU
"('Turba', 't')",talu,TALU
"('Turba',)",talu,TALU
"('Turja', 'krjms')",talu,TALU
"('Turja',)",talu,TALU
"('Turni', 't')",talu,TALU
"('Turni',)",talu,TALU
"('Turpla', 'ms')",talu,TALU
"('Turpla',)",talu,TALU
"('Tursu', 'saun')",talu,TALU
"('Tursu',)",talu,TALU
"('Tursu', 't')",talu,TALU
"('Turtsa', 't')",talu,TALU
"('Turtsa',)",talu,TALU
"('Turtsa-Uuetoa', 't')",talu,TALU
"('Turtsa-Uuetoa',)",talu,TALU
"('Turu', 't')",talu,TALU
"('Turu',)",talu,TALU
"('Turumetsa', 't')",talu,TALU
"('Turumetsa',)",talu,TALU
"('Turumäe', 't')",talu,TALU
"('Turumäe',)",talu,TALU
"('Turunõmme', 't')",talu,TALU
"('Turunõmme',)",talu,TALU
"('Tusari', 'krjms')",talu,TALU
"('Tusari',)",talu,TALU
"('Tusti', 'ms')",talu,TALU
"('Tusti',)",talu,TALU
"('Tuti', 'saun')",talu,TALU
"('Tuti',)",talu,TALU
"('Tuti', 't')",talu,TALU
"('Tutu', 't')",talu,TALU
"('Tutu',)",talu,TALU
"('Tuuda', 'krjms')",talu,TALU
"('Tuuda',)",talu,TALU
"('Tuudi', 'ms')",talu,TALU
"('Tuudi',)",talu,TALU
"('Tuula', 'krjms')",talu,TALU
"('Tuula',)",talu,TALU
"('Tuula', 'ms')",talu,TALU
"('Tuulamaa', 't')",talu,TALU
"('Tuulamaa',)",talu,TALU
"('Tuule', 'saun')",talu,TALU
"('Tuule',)",talu,TALU
"('Tuule', 't')",talu,TALU
"('Tuulemaa', 't')",talu,TALU
"('Tuulemaa',)",talu,TALU
"('Tuulemäe', 't')",talu,TALU
"('Tuulemäe',)",talu,TALU
"('Tuuleveski', 't')",talu,TALU
"('Tuuleveski',)",talu,TALU
"('Tuulevälja-Hansu', 't')",talu,TALU
"('Tuulevälja-Hansu',)",talu,TALU
"('Tuulevälja-Jüri', 't')",talu,TALU
"('Tuulevälja-Jüri',)",talu,TALU
"('Tuuliku', 'krvms')",talu,TALU
"('Tuuliku',)",talu,TALU
"('Tuuliku', 't')",talu,TALU
"('Tuuliselja', 't')",talu,TALU
"('Tuuliselja',)",talu,TALU
"('Tuulivere', 'krjms')",talu,TALU
"('Tuulivere',)",talu,TALU
"('Tuulukse', 'krjms')",talu,TALU
"('Tuulukse',)",talu,TALU
"('Tuura', 't')",talu,TALU
"('Tuura',)",talu,TALU
"('Tuurapere', 't')",talu,TALU
"('Tuurapere',)",talu,TALU
"('Tuusna', 'krjms')",talu,TALU
"('Tuusna',)",talu,TALU
"('Tõdu', 'ms')",talu,TALU
"('Tõdu',)",talu,TALU
"('Tõdva-Kõnnu', 'ms')",talu,TALU
"('Tõdva-Kõnnu',)",talu,TALU
"('Tõhelgi', 'krjms')",talu,TALU
"('Tõhelgi',)",talu,TALU
"('Tõikvere', 'ms')",talu,TALU
"('Tõikvere',)",talu,TALU
"('Tõitoja', 'krjms')",talu,TALU
"('Tõitoja',)",talu,TALU
"('Tõivere', 'krjms')",talu,TALU
"('Tõivere',)",talu,TALU
"('Tõlina', 't')",talu,TALU
"('Tõlina',)",talu,TALU
"('Tõlliste', 'ms')",talu,TALU
"('Tõlliste',)",talu,TALU
"('Tõllukse', 't')",talu,TALU
"('Tõllukse',)",talu,TALU
"('Tõlluse', 'saun')",talu,TALU
"('Tõlluse',)",talu,TALU
"('Tõlluste', 'ms')",talu,TALU
"('Tõlluste',)",talu,TALU
"('Tõnikse', 't')",talu,TALU
"('Tõnikse',)",talu,TALU
"('Tõnise', 't')",talu,TALU
"('Tõnise',)",talu,TALU
"('Tõnismäe', 't')",talu,TALU
"('Tõnismäe',)",talu,TALU
"('Tõnni-Uuetoa', 't')",talu,TALU
"('Tõnni-Uuetoa',)",talu,TALU
"('Tõnni-Vanaoja', 't')",talu,TALU
"('Tõnni-Vanaoja',)",talu,TALU
"('Tõnnu', 't')",talu,TALU
"('Tõnnu',)",talu,TALU
"('Tõnseri', 't')",talu,TALU
"('Tõnseri',)",talu,TALU
"('Tõnsu', 't')",talu,TALU
"('Tõnsu',)",talu,TALU
"('Tõnsuaia', 't')",talu,TALU
"('Tõnsuaia',)",talu,TALU
"('Tõnsuhansu', 't')",talu,TALU
"('Tõnsuhansu',)",talu,TALU
"('Tõnsumardi', 't')",talu,TALU
"('Tõnsumardi',)",talu,TALU
"('Tõnsumardi-Mardi', 't')",talu,TALU
"('Tõnsumardi-Mardi',)",talu,TALU
"('Tõntsu', 't')",talu,TALU
"('Tõntsu',)",talu,TALU
"('Tõnu', 't')",talu,TALU
"('Tõnu',)",talu,TALU
"('Tõnuaadu', 't')",talu,TALU
"('Tõnuaadu',)",talu,TALU
"('Tõnuhansu', 't')",talu,TALU
"('Tõnuhansu',)",talu,TALU
"('Tõnujaani', 't')",talu,TALU
"('Tõnujaani',)",talu,TALU
"('Tõnuma', 't')",talu,TALU
"('Tõnuma',)",talu,TALU
"('Tõnumaa', 't')",talu,TALU
"('Tõnumaa',)",talu,TALU
"('Tõnuma-Aadu', 't')",talu,TALU
"('Tõnuma-Aadu',)",talu,TALU
"('Tõnumardi', 't')",talu,TALU
"('Tõnumardi',)",talu,TALU
"('Tõnumäe', 't')",talu,TALU
"('Tõnumäe',)",talu,TALU
"('Tõnuni', 't')",talu,TALU
"('Tõnuni',)",talu,TALU
"('Tõnupere', 't')",talu,TALU
"('Tõnupere',)",talu,TALU
"('Tõnupärdi', 't')",talu,TALU
"('Tõnupärdi',)",talu,TALU
"('Tõnuri', 't')",talu,TALU
"('Tõnuri',)",talu,TALU
"('Tõnusaare', 't')",talu,TALU
"('Tõnusaare',)",talu,TALU
"('Tõnusauna', 't')",talu,TALU
"('Tõnusauna',)",talu,TALU
"('Tõnussaare', 't')",talu,TALU
"('Tõnussaare',)",talu,TALU
"('Tõrassoo', 't')",talu,TALU
"('Tõrassoo',)",talu,TALU
"('Tõreda', 'krjms')",talu,TALU
"('Tõreda',)",talu,TALU
"('Tõreska', 'krjms')",talu,TALU
"('Tõreska',)",talu,TALU
"('Tõrevere', 'krjms')",talu,TALU
"('Tõrevere',)",talu,TALU
"('Tõrukse', 't')",talu,TALU
"('Tõrukse',)",talu,TALU
"('Tõrumatsi', 't')",talu,TALU
"('Tõrumatsi',)",talu,TALU
"('Tõrva', 't')",talu,TALU
"('Tõrva',)",talu,TALU
"('Tõrvaaugu', 'krjms')",talu,TALU
"('Tõrvaaugu',)",talu,TALU
"('Tõrvaaugu', 't')",talu,TALU
"('Tõrvandi', 'krjms')",talu,TALU
"('Tõrvandi',)",talu,TALU
"('Tõrve', 'ms')",talu,TALU
"('Tõrve',)",talu,TALU
"('Tõstamaa', 'krkms')",talu,TALU
"('Tõstamaa',)",talu,TALU
"('Tõstamaa', 'ms')",talu,TALU
"('Tõugu', 'krjms')",talu,TALU
"('Tõugu',)",talu,TALU
"('Tõuma', 't')",talu,TALU
"('Tõuma',)",talu,TALU
"('Tõutsalliku', 't')",talu,TALU
"('Tõutsalliku',)",talu,TALU
"('Tõõrakõrve', 'krjms')",talu,TALU
"('Tõõrakõrve',)",talu,TALU
"('Tõõraste', 'krjms')",talu,TALU
"('Tõõraste',)",talu,TALU
"('Tädriku', 't')",talu,TALU
"('Tädriku',)",talu,TALU
"('Tädu', 'mv')",talu,TALU
"('Tädu',)",talu,TALU
"('Tähtmäe', 't')",talu,TALU
"('Tähtmäe',)",talu,TALU
"('Tähtvere', 'ms')",talu,TALU
"('Tähtvere',)",talu,TALU
"('Täidapere', 't')",talu,TALU
"('Täidapere',)",talu,TALU
"('Täissalu', 't')",talu,TALU
"('Täissalu',)",talu,TALU
