_phrase_,type,grammar_symbol
"('Naumanni',)",tänav,TÄNAV
"('Генерала', 'Федюнинского,', 'ул.')",tänav,TÄNAV
"('Генерала', 'Федюнинского,')",tänav,TÄNAV
"('Федюнинского,',)",tänav,TÄNAV
"('Везенбергская', 'ул.')",tänav,TÄNAV
"('Везенбергская',)",tänav,TÄNAV
"('Puschkinboulevard',)",tänav,TÄNAV
"('Puschkin-Boulevard',)",tänav,TÄNAV
"('Strandboulevard',)",tänav,TÄNAV
"('Rannapuiestee',)",tänav,TÄNAV
"('Ufer', 'Strasse')",tänav,TÄNAV
"('Fluss',)",tänav,TÄNAV
"('Naberežnaja', 'tn')",tänav,TÄNAV
"('Naberežnaja',)",tänav,TÄNAV
"('Beregovaja', 'tn')",tänav,TÄNAV
"('Beregovaja',)",tänav,TÄNAV
"('Бухтовая', 'ул.')",tänav,TÄNAV
"('Бухтовая',)",tänav,TÄNAV
"('Fišmeistri', 'tee')",tänav,TÄNAV
"('Fišmeistri',)",tänav,TÄNAV
"('Strandhofscher', 'Weg')",tänav,TÄNAV
"('Tischerscher', 'Weg')",tänav,TÄNAV
"('Fischmeisterscher', 'Weg')",tänav,TÄNAV
"('Strandpfortenweg',)",tänav,TÄNAV
"('Ausstellungstraße',)",tänav,TÄNAV
"('Siiversi', 'tn')",tänav,TÄNAV
"('Siiversi',)",tänav,TÄNAV
"('Sieversstraße',)",tänav,TÄNAV
"('Siversstraße',)",tänav,TÄNAV
"('Сиверская', 'ул.')",tänav,TÄNAV
"('Сиверская',)",tänav,TÄNAV
"('Rattaskaevu', 'tn')",tänav,TÄNAV
"('Rattaskaevu',)",tänav,TÄNAV
"('Raderstraße',)",tänav,TÄNAV
"('Колесная', 'ул.')",tänav,TÄNAV
"('Колесная',)",tänav,TÄNAV
"('Радерова', 'ул.')",tänav,TÄNAV
"('Радерова',)",tänav,TÄNAV
"('Nikolai', 'Gogoli', 'põik')",tänav,TÄNAV
"('Eisenstraße',)",tänav,TÄNAV
"('Желѣзная', 'ул.')",tänav,TÄNAV
"('Желѣзная',)",tänav,TÄNAV
"('Желѣзный', 'пер.')",tänav,TÄNAV
"('Желѣзный',)",tänav,TÄNAV
"('Eisengasse',)",tänav,TÄNAV
"('Piirmanni', 'tn')",tänav,TÄNAV
"('Piirmanni',)",tänav,TÄNAV
"('Piirmanstraße',)",tänav,TÄNAV
"('Пирманская', 'ул.')",tänav,TÄNAV
"('Пирманская',)",tänav,TÄNAV
"('Rauakõrve', 'tn')",tänav,TÄNAV
"('Konstantin', 'Orgini', 'tn')",tänav,TÄNAV
"('Konstantin', 'Orgini')",tänav,TÄNAV
"('Orgini',)",tänav,TÄNAV
"('Šuvalovi', 'tn')",tänav,TÄNAV
"('Šuvalovi',)",tänav,TÄNAV
"('Константина', 'П.', 'Оргина,', 'ул.')",tänav,TÄNAV
"('Константина', 'П.', 'Оргина,')",tänav,TÄNAV
"('Оргина,',)",tänav,TÄNAV
"('Шуваловская', 'ул.')",tänav,TÄNAV
"('Шуваловская',)",tänav,TÄNAV
"('Voori', 'tn')",tänav,TÄNAV
"('Voori',)",tänav,TÄNAV
"('Eisenbahnstraße',)",tänav,TÄNAV
"('Veo', 'tn')",tänav,TÄNAV
"('Veo',)",tänav,TÄNAV
"('Железно-дорожная', 'ул.')",tänav,TÄNAV
"('Железно-дорожная',)",tänav,TÄNAV
"('Железная', 'ул.')",tänav,TÄNAV
"('Железная',)",tänav,TÄNAV
"('Желѣзно-дорожная', 'ул.')",tänav,TÄNAV
"('Желѣзно-дорожная',)",tänav,TÄNAV
"('Raudmee', 'tn')",tänav,TÄNAV
"('Raudmee',)",tänav,TÄNAV
"('Желѣзнодорожная', 'ул.')",tänav,TÄNAV
"('Желѣзнодорожная',)",tänav,TÄNAV
"('Jaak', 'Nessleri', 'tn')",tänav,TÄNAV
"('Jaak', 'Nessleri')",tänav,TÄNAV
"('Nessleri',)",tänav,TÄNAV
"('J.', 'Nesleri', 'tn')",tänav,TÄNAV
"('J.', 'Nesleri')",tänav,TÄNAV
"('Nesleri',)",tänav,TÄNAV
"('Eisenbahndamm',)",tänav,TÄNAV
"('Volmari', 'tn')",tänav,TÄNAV
"('Volmari',)",tänav,TÄNAV
"('Valmieras', 'iela')",tänav,TÄNAV
"('Valmieras',)",tänav,TÄNAV
"('Вольмарская', 'ул.')",tänav,TÄNAV
"('Вольмарская',)",tänav,TÄNAV
"('Wolmarsche', 'Straße')",tänav,TÄNAV
"('Raudtee', 'maja')",tänav,TÄNAV
"('Veike-Liiva', 'tn')",tänav,TÄNAV
"('Veike-Liiva',)",tänav,TÄNAV
"('Малая', 'Песочная', 'ул.')",tänav,TÄNAV
"('Малая', 'Песочная')",tänav,TÄNAV
"('Akadeemik', 'Ivan', 'Pavlovi', 'tn')",tänav,TÄNAV
"('Akadeemik', 'Ivan', 'Pavlovi')",tänav,TÄNAV
"('Sanatoriumstraße',)",tänav,TÄNAV
"('Санаторная', 'ул.')",tänav,TÄNAV
"('Санаторная',)",tänav,TÄNAV
"('Kamennaja', 'tn')",tänav,TÄNAV
"('Kamennaja',)",tänav,TÄNAV
"('Fuchsstraße',)",tänav,TÄNAV
"('Die', 'Grenz', 'Str.')",tänav,TÄNAV
"('Лисья', 'ул.')",tänav,TÄNAV
"('Лисья',)",tänav,TÄNAV
"('Pirita', 'puiestee')",tänav,TÄNAV
"('Бригиттенскій', 'бульваръ')",tänav,TÄNAV
"('Бригиттенскій',)",tänav,TÄNAV
"('Rehessaare', 'tee')",tänav,TÄNAV
"('Reimanni', 'tn')",tänav,TÄNAV
"('Reimanni',)",tänav,TÄNAV
"('Reimanstraße',)",tänav,TÄNAV
"('Aleksejevi', 'tn')",tänav,TÄNAV
"('Aleksejevi',)",tänav,TÄNAV
"('Reinwaldstraße',)",tänav,TÄNAV
"('Remmelga', 'tee?')",tänav,TÄNAV
"('Linde', 'tn')",tänav,TÄNAV
"('Linde',)",tänav,TÄNAV
"('Renne', 'tn')",tänav,TÄNAV
"('Ööbiku', 'põik')",tänav,TÄNAV
"('Rigasche', 'Landstraße')",tänav,TÄNAV
"('Rigaerstraße',)",tänav,TÄNAV
"('Riia-uulits',)",tänav,TÄNAV
"('Ria-ulits',)",tänav,TÄNAV
"('Riga’sche', 'Straße')",tänav,TÄNAV
"('Rigische', 'Str.')",tänav,TÄNAV
"('Rigischer', 'Weg')",tänav,TÄNAV
"('Odenpaescher', 'Weg')",tänav,TÄNAV
"('Pampli', 'tn')",tänav,TÄNAV
"('Pampli',)",tänav,TÄNAV
"('Rikkuse', 'tn')",tänav,TÄNAV
"('Rikkuse',)",tänav,TÄNAV
"('Reiche', 'Straße')",tänav,TÄNAV
"('Богатая', 'ул.')",tänav,TÄNAV
"('Богатая',)",tänav,TÄNAV
"('Круговой', 'пер.')",tänav,TÄNAV
"('Круговой',)",tänav,TÄNAV
"('Ringgasse',)",tänav,TÄNAV
"('Brackmanni', 'tn')",tänav,TÄNAV
"('Brackmanni',)",tänav,TÄNAV
"('Brakmanni', 'tn')",tänav,TÄNAV
"('Brakmanni',)",tänav,TÄNAV
"('Круговая', 'ул.')",tänav,TÄNAV
"('Круговая',)",tänav,TÄNAV
"('Creutzgasse',)",tänav,TÄNAV
"('Крестовая', 'ул.')",tänav,TÄNAV
"('Крестовая',)",tänav,TÄNAV
"('Kreuzstraße',)",tänav,TÄNAV
"('Oskarstraße',)",tänav,TÄNAV
"('Оскарская', 'ул.')",tänav,TÄNAV
"('Оскарская',)",tänav,TÄNAV
"('Grüne', 'Wiese')",tänav,TÄNAV
"('Wiese',)",tänav,TÄNAV
"('Grüner', 'Platz')",tänav,TÄNAV
"('Platz',)",tänav,TÄNAV
"('Зеленый', 'лугъ')",tänav,TÄNAV
"('Зеленый',)",tänav,TÄNAV
"('Екатеринентальский', 'луг')",tänav,TÄNAV
"('Екатеринентальский',)",tänav,TÄNAV
"('Grüne', 'Straße')",tänav,TÄNAV
"('Grünstraße',)",tänav,TÄNAV
"('III', 'Рохелине,', 'ул.')",tänav,TÄNAV
"('III', 'Рохелине,')",tänav,TÄNAV
"('Рохелине,',)",tänav,TÄNAV
"('IV', 'Рохелине,', 'ул.')",tänav,TÄNAV
"('IV', 'Рохелине,')",tänav,TÄNAV
"('Grasstraße',)",tänav,TÄNAV
"('Rohu', 'põik')",tänav,TÄNAV
"('Joosep', 'Laari', 'tn')",tänav,TÄNAV
"('Joosep', 'Laari')",tänav,TÄNAV
"('Laari',)",tänav,TÄNAV
"('Graßstraße',)",tänav,TÄNAV
"('Rohulastraße',)",tänav,TÄNAV
"('Рохульская', 'ул.')",tänav,TÄNAV
"('Рохульская',)",tänav,TÄNAV
"('Rohuneeme', 'tee')",tänav,TÄNAV
"('Alberti', 'tn')",tänav,TÄNAV
"('Alberti',)",tänav,TÄNAV
"('Albertstraße',)",tänav,TÄNAV
"('Альбертская', 'ул.')",tänav,TÄNAV
"('Альбертская',)",tänav,TÄNAV
"('Альбертовская', 'ул.')",tänav,TÄNAV
"('Альбертовская',)",tänav,TÄNAV
"('Schwedische', 'Straße')",tänav,TÄNAV
"('Schwedenstraße',)",tänav,TÄNAV
"('Шведская', 'ул.')",tänav,TÄNAV
"('Шведская',)",tänav,TÄNAV
"('Schiini', 'tn')",tänav,TÄNAV
"('Schiini',)",tänav,TÄNAV
"('Shiini', 'tn')",tänav,TÄNAV
"('Shiini',)",tänav,TÄNAV
"('Raudtee', 'aaru', 'tn')",tänav,TÄNAV
"('Raudtee', 'aaru')",tänav,TÄNAV
"('Schienenstraße',)",tänav,TÄNAV
"('Starcksche', 'Straße')",tänav,TÄNAV
"('Рельсовая', 'ул.')",tänav,TÄNAV
"('Рельсовая',)",tänav,TÄNAV
"('Рельсовый', 'пер.')",tänav,TÄNAV
"('Рельсовый',)",tänav,TÄNAV
"('Шинная', 'ул.')",tänav,TÄNAV
"('Шинная',)",tänav,TÄNAV
"('Rosenstraße',)",tänav,TÄNAV
"('Розовая', 'ул.')",tänav,TÄNAV
"('Розовая',)",tänav,TÄNAV
"('Розовый', 'пер.')",tänav,TÄNAV
"('Розовый',)",tänav,TÄNAV
"('Rosengasse',)",tänav,TÄNAV
"('Roosi-uulits',)",tänav,TÄNAV
"('Rosi-ulits',)",tänav,TÄNAV
"('Rosen-Straße',)",tänav,TÄNAV
"('Suur-Roosikrantsi', 'tn')",tänav,TÄNAV
"('Suur-Roosikrantsi',)",tänav,TÄNAV
"('Suur-Rosenkrantsi', 'tn')",tänav,TÄNAV
"('Suur-Rosenkrantsi',)",tänav,TÄNAV
"('Rosenkrantzstraße',)",tänav,TÄNAV
"('Kummerstraße',)",tänav,TÄNAV
"('Barbarastraße',)",tänav,TÄNAV
"('Большая', 'Розенкранцская', 'ул.')",tänav,TÄNAV
"('Большая', 'Розенкранцская')",tänav,TÄNAV
"('Розенкранцская',)",tänav,TÄNAV
"('Ropkatee',)",tänav,TÄNAV
"('Ropkamõis',)",tänav,TÄNAV
"('Rikkilille', 'tn')",tänav,TÄNAV
"('Rikkilille',)",tänav,TÄNAV
"('Ruttu', 'tn')",tänav,TÄNAV
"('Ruttu',)",tänav,TÄNAV
"('Eilstraße',)",tänav,TÄNAV
"('Eilgasse',)",tänav,TÄNAV
"('Спѣшный', 'пер.')",tänav,TÄNAV
"('Спѣшный',)",tänav,TÄNAV
"('Ruubassaare', 'tn')",tänav,TÄNAV
"('Ruubasaare', 'tn')",tänav,TÄNAV
"('Ruubasaare',)",tänav,TÄNAV
"('Rõõmu', 'puiestee')",tänav,TÄNAV
"('Rõõmus', 'tn')",tänav,TÄNAV
"('Rõõmus',)",tänav,TÄNAV
"('Rõemus', 'tn')",tänav,TÄNAV
"('Rõemus',)",tänav,TÄNAV
"('Frohe', 'Straße')",tänav,TÄNAV
"('Веселый', 'пер.')",tänav,TÄNAV
"('Веселый',)",tänav,TÄNAV
"('Rähna', 'tn')",tänav,TÄNAV
"('Rähna',)",tänav,TÄNAV
"('Дятлинная', 'ул.')",tänav,TÄNAV
"('Дятлинная',)",tänav,TÄNAV
"('Spechtstraße',)",tänav,TÄNAV
"('Relsi', 'tn')",tänav,TÄNAV
"('Relsi',)",tänav,TÄNAV
"('Nadežda', 'tn')",tänav,TÄNAV
"('Nadežda',)",tänav,TÄNAV
"('Adlerstraße',)",tänav,TÄNAV
"('Орлиная', 'ул.')",tänav,TÄNAV
"('Орлиная',)",tänav,TÄNAV
"('Räpina', 'tee')",tänav,TÄNAV
"('Räästa', 'tn')",tänav,TÄNAV
"('Räästa',)",tänav,TÄNAV
"('Равасарская', 'ул.')",tänav,TÄNAV
"('Равасарская',)",tänav,TÄNAV
"('Равассарская', 'ул.')",tänav,TÄNAV
"('Равассарская',)",tänav,TÄNAV
"('Rawassaarsche', 'Straße')",tänav,TÄNAV
"('Rawassarstraße',)",tänav,TÄNAV
"('Ritre', 'tn')",tänav,TÄNAV
"('Ritre',)",tänav,TÄNAV
"('Rittre', 'tn')",tänav,TÄNAV
"('Rittre',)",tänav,TÄNAV
"('Ritteri', 'uulits')",tänav,TÄNAV
"('Ritteri',)",tänav,TÄNAV
"('Ritterstraße',)",tänav,TÄNAV
"('Ridderstrate',)",tänav,TÄNAV
"('Рыцарская', 'ул.')",tänav,TÄNAV
"('Рыцарская',)",tänav,TÄNAV
"('Jaan', 'Järvekülje', 'tn')",tänav,TÄNAV
"('Jaan', 'Järvekülje')",tänav,TÄNAV
"('Järvekülje',)",tänav,TÄNAV
"('Jaan', 'Järvekülgi', 'tn')",tänav,TÄNAV
"('Jaan', 'Järvekülgi')",tänav,TÄNAV
"('Järvekülgi',)",tänav,TÄNAV
"('Peeter', 'Suure', 'tn')",tänav,TÄNAV
"('Peeter', 'Suure')",tänav,TÄNAV
"('Suure',)",tänav,TÄNAV
"('Петра', 'Великаго,', 'ул.')",tänav,TÄNAV
"('Петра', 'Великаго,')",tänav,TÄNAV
"('Великаго,',)",tänav,TÄNAV
"('Rüütli-uulits',)",tänav,TÄNAV
"('Rüütle-ulits',)",tänav,TÄNAV
"('Ritteri', 'ulits')",tänav,TÄNAV
"('Ritter-Straße',)",tänav,TÄNAV
"('Die', 'Ritter', 'Str.')",tänav,TÄNAV
"('Ritterstrasse',)",tänav,TÄNAV
"('Equitum', 'auratorum,', 'platea')",tänav,TÄNAV
"('Equitum', 'auratorum,')",tänav,TÄNAV
"('Ritterstraßen,', 'platea')",tänav,TÄNAV
"('Ritterstraßen,',)",tänav,TÄNAV
"('Rÿterstras,', 'ulicza')",tänav,TÄNAV
"('Rÿterstras,',)",tänav,TÄNAV
"('Saalstraße',)",tänav,TÄNAV
"('Дмитровка',)",tänav,TÄNAV
"('Schlittenstraße',)",tänav,TÄNAV
"('Schlittengasse',)",tänav,TÄNAV
"('Kasernen', 'Weg')",tänav,TÄNAV
"('Санная', 'ул.')",tänav,TÄNAV
"('Санная',)",tänav,TÄNAV
"('Eschenstraße',)",tänav,TÄNAV
"('Ясневая', 'ул.')",tänav,TÄNAV
"('Ясневая',)",tänav,TÄNAV
"('Ясеневая', 'ул.')",tänav,TÄNAV
"('Ясеневая',)",tänav,TÄNAV
"('S.', 'Saare', 'tn')",tänav,TÄNAV
"('S.', 'Saare')",tänav,TÄNAV
"('Kangelaste', 'puiestee')",tänav,TÄNAV
"('Sergei', 'Ossipovi', 'tn')",tänav,TÄNAV
"('Sergei', 'Ossipovi')",tänav,TÄNAV
"('Ossipovi',)",tänav,TÄNAV
"('Гаванская', 'ул.')",tänav,TÄNAV
"('Гаванская',)",tänav,TÄNAV
"('Vana-Sadama', 'tn')",tänav,TÄNAV
"('Vana-Sadama',)",tänav,TÄNAV
"('Гаванная', 'ул.')",tänav,TÄNAV
"('Гаванная',)",tänav,TÄNAV
"('Sägemühlenstraße',)",tänav,TÄNAV
"('Лѣсопильная', 'ул.')",tänav,TÄNAV
"('Лѣсопильная',)",tänav,TÄNAV
"('Rulli', 'jatk')",tänav,TÄNAV
"('Saiakangi', 'u.')",tänav,TÄNAV
"('Saiakangi',)",tänav,TÄNAV
"('Saia', 'uulits')",tänav,TÄNAV
"('Saia',)",tänav,TÄNAV
"('Saia', 'käik')",tänav,TÄNAV
"('Saiakäik',)",tänav,TÄNAV
"('Weckengang',)",tänav,TÄNAV
"('Der', 'Gang')",tänav,TÄNAV
"('Gang',)",tänav,TÄNAV
"('Spiritum',)",tänav,TÄNAV
"('Хлѣбный', 'пер.')",tänav,TÄNAV
"('Хлѣбный',)",tänav,TÄNAV
"('Булочный', 'ряд')",tänav,TÄNAV
"('Булочный',)",tänav,TÄNAV
"('Бабий', 'пер.')",tänav,TÄNAV
"('Бабий',)",tänav,TÄNAV
"('Gvozdika', '1')",tänav,TÄNAV
"('Liin',)",tänav,TÄNAV
"('Väike-Pärnu', 'maantee')",tänav,TÄNAV
"('Väike', 'Pärnumaantee')",tänav,TÄNAV
"('Veike-Pärnu', 'uulits')",tänav,TÄNAV
"('Veike-Pärnu',)",tänav,TÄNAV
"('Sakalastraße',)",tänav,TÄNAV
"('Kleine', 'Pernausche', 'Straße')",tänav,TÄNAV
"('Малая', 'Перновская', 'ул.')",tänav,TÄNAV
"('Малая', 'Перновская')",tänav,TÄNAV
"('Esimene', 'joon')",tänav,TÄNAV
"('Kriegstraße',)",tänav,TÄNAV
"('Kriegsstraße',)",tänav,TÄNAV
"('Militärstraße',)",tänav,TÄNAV
"('Военная', 'ул.')",tänav,TÄNAV
"('Военная',)",tänav,TÄNAV
"('Sohvi', 'tn')",tänav,TÄNAV
"('Sohvi',)",tänav,TÄNAV
"('Sofia', 'tn')",tänav,TÄNAV
"('Sofia',)",tänav,TÄNAV
"('Софійская', 'ул.')",tänav,TÄNAV
"('Софійская',)",tänav,TÄNAV
"('Hainstraße',)",tänav,TÄNAV
"('Рощевая', 'ул.')",tänav,TÄNAV
"('Рощевая',)",tänav,TÄNAV
"('Springtali', 'tn')",tänav,TÄNAV
"('Springtali',)",tänav,TÄNAV
"('Springthalstraße',)",tänav,TÄNAV
"('Шпрингтальская', 'ул.')",tänav,TÄNAV
"('Шпрингтальская',)",tänav,TÄNAV
"('Aseme', 'tn')",tänav,TÄNAV
"('Aseme',)",tänav,TÄNAV
"('Šahtli', 'tn')",tänav,TÄNAV
"('Šahtli',)",tänav,TÄNAV
"('Schahtli', 'tn')",tänav,TÄNAV
"('Schahtli',)",tänav,TÄNAV
"('Schachtelstraße',)",tänav,TÄNAV
"('Шахтельская', 'ул.')",tänav,TÄNAV
"('Шахтельская',)",tänav,TÄNAV
"('Mihaili', 'tn')",tänav,TÄNAV
"('Mihaili',)",tänav,TÄNAV
"('Sangari', 'tee')",tänav,TÄNAV
"('Sarja', 'tn')",tänav,TÄNAV
"('Lau', 'tn')",tänav,TÄNAV
"('Lau',)",tänav,TÄNAV
"('Sauestraße',)",tänav,TÄNAV
"('Лауская', 'ул.')",tänav,TÄNAV
"('Лауская',)",tänav,TÄNAV
"('Lehmgruben-Str.',)",tänav,TÄNAV
"('Badstubensteg',)",tänav,TÄNAV
"('Badstubengasse',)",tänav,TÄNAV
"('Банный', 'пер.')",tänav,TÄNAV
"('Банный',)",tänav,TÄNAV
"('Badestubenstraße',)",tänav,TÄNAV
"('Stavenstraße',)",tänav,TÄNAV
"('Väike-Meltsiveski', 'tn')",tänav,TÄNAV
"('Väike-Meltsiveski',)",tänav,TÄNAV
"('Lokuse', 'tn')",tänav,TÄNAV
"('Lokuse',)",tänav,TÄNAV
"('Kleine', 'Mühlenstraße')",tänav,TÄNAV
"('Lockusstraße',)",tänav,TÄNAV
"('Schwimmstraße',)",tänav,TÄNAV
"('Kleine', 'Mühlen', 'Strasse')",tänav,TÄNAV
"('Малая', 'Мельничная', 'ул.')",tänav,TÄNAV
"('Малая', 'Мельничная')",tänav,TÄNAV
"('Сави,', 'ул.')",tänav,TÄNAV
"('Сави,',)",tänav,TÄNAV
"('Seifenstraße',)",tänav,TÄNAV
"('Мыловая', 'ул.')",tänav,TÄNAV
"('Мыловая',)",tänav,TÄNAV
"('Turgenevi', 'tn')",tänav,TÄNAV
"('Turgenevi',)",tänav,TÄNAV
"('Zedernstraße',)",tänav,TÄNAV
"('Кедровая', 'ул.')",tänav,TÄNAV
"('Кедровая',)",tänav,TÄNAV
"('Тургеневская', 'ул.')",tänav,TÄNAV
"('Тургеневская',)",tänav,TÄNAV
"('Богодѣлинская', 'ул.')",tänav,TÄNAV
"('Богодѣлинская',)",tänav,TÄNAV
"('Pilzstraße',)",tänav,TÄNAV
"('Pawlowstraße',)",tänav,TÄNAV
"('Грибная', 'ул.')",tänav,TÄNAV
"('Gribnaja', 'tn')",tänav,TÄNAV
"('Jüriöö', 'puiestee')",tänav,TÄNAV
"('Валовая', 'ул.')",tänav,TÄNAV
"('Валовая',)",tänav,TÄNAV
"('Seltri', 'tn')",tänav,TÄNAV
"('Seltri',)",tänav,TÄNAV
"('Seltersgasse',)",tänav,TÄNAV
"('Сельтерская', 'ул.')",tänav,TÄNAV
"('Сельтерская',)",tänav,TÄNAV
"('Komsomoli', 'väljak')",tänav,TÄNAV
"('Сепа,', 'ул.')",tänav,TÄNAV
"('Сепа,',)",tänav,TÄNAV
"('Schmiede', 'Str.')",tänav,TÄNAV
"('Die', 'Smyde', 'Str.')",tänav,TÄNAV
"('Schmiedestrasse',)",tänav,TÄNAV
"('Shmedestrasse',)",tänav,TÄNAV
"('Schmede', 'strate')",tänav,TÄNAV
"('Schmede',)",tänav,TÄNAV
"('Fabrorum,', 'platea')",tänav,TÄNAV
"('Fabrorum,',)",tänav,TÄNAV
"('Castren,', 'in', 'platea')",tänav,TÄNAV
"('Castren,', 'in')",tänav,TÄNAV
"('Kowalska,', 'ulicza')",tänav,TÄNAV
"('Kowalska,',)",tänav,TÄNAV
"('Liidu', 'tn')",tänav,TÄNAV
"('Liidu',)",tänav,TÄNAV
"('Кузничная', 'ул.')",tänav,TÄNAV
"('Кузничная',)",tänav,TÄNAV
"('Sepa', 'kuru')",tänav,TÄNAV
"('Septemberstraße',)",tänav,TÄNAV
"('Septembergasse',)",tänav,TÄNAV
"('Сентябрская', 'ул.')",tänav,TÄNAV
"('Сентябрская',)",tänav,TÄNAV
"('Сергіевская', 'ул.')",tänav,TÄNAV
"('Сергіевская',)",tänav,TÄNAV
"('Manala', 'tn')",tänav,TÄNAV
"('Manala',)",tänav,TÄNAV
"('Seywangsallee',)",tänav,TÄNAV
"('Сейвангский', 'бульвар')",tänav,TÄNAV
"('Сейвангский',)",tänav,TÄNAV
"('Korabelnaja', 'tn')",tänav,TÄNAV
"('Korabelnaja',)",tänav,TÄNAV
"('Jugla',)",tänav,TÄNAV
"('Vildak', 'tn')",tänav,TÄNAV
"('Vildak',)",tänav,TÄNAV
"('Viltu', 'Posti', 'tn')",tänav,TÄNAV
"('Viltu', 'Posti')",tänav,TÄNAV
"('Viltu', 'tn')",tänav,TÄNAV
"('Viltu',)",tänav,TÄNAV
"('Väike-Tallinna', 'tn')",tänav,TÄNAV
"('Väike-Tallinna',)",tänav,TÄNAV
"('Ussi', 'tn')",tänav,TÄNAV
"('Ussi',)",tänav,TÄNAV
"('Змѣйный', 'пер.')",tänav,TÄNAV
"('Змѣйный',)",tänav,TÄNAV
"('Schlangengasse',)",tänav,TÄNAV
"('Itaalia', 'tn')",tänav,TÄNAV
"('Itaalia',)",tänav,TÄNAV
"('Lomonossovi', 'tn')",tänav,TÄNAV
"('Ломоносовская', 'ул.')",tänav,TÄNAV
"('Ломоносовская',)",tänav,TÄNAV
"('Курганная', 'ул.')",tänav,TÄNAV
"('Курганная',)",tänav,TÄNAV
"('Brückstraße',)",tänav,TÄNAV
"('Steinbrückstraße',)",tänav,TÄNAV
"('Kullapi', 'tn')",tänav,TÄNAV
"('Kullapi',)",tänav,TÄNAV
"('Stegstraße',)",tänav,TÄNAV
"('Brückenstraße',)",tänav,TÄNAV
"('Kullapsche', 'Straße')",tänav,TÄNAV
"('Мостковая', 'ул.')",tänav,TÄNAV
"('Мостковая',)",tänav,TÄNAV
"('Переездная', 'ул.')",tänav,TÄNAV
"('Переездная',)",tänav,TÄNAV
"('Куллапская', 'ул.')",tänav,TÄNAV
"('Куллапская',)",tänav,TÄNAV
"('Heugasse',)",tänav,TÄNAV
"('Sillutuse', 'tn')",tänav,TÄNAV
"('Sillutuse',)",tänav,TÄNAV
"('Sillutus',)",tänav,TÄNAV
"('Plaastri', 'tn')",tänav,TÄNAV
"('Plaastri',)",tänav,TÄNAV
"('Prügitamise', 'uulits')",tänav,TÄNAV
"('Prügitamise',)",tänav,TÄNAV
"('Пластырная', 'ул.')",tänav,TÄNAV
"('Пластырная',)",tänav,TÄNAV
"('Pflasterstraße',)",tänav,TÄNAV
"('Pflastersstraße',)",tänav,TÄNAV
"('Sinikastraße',)",tänav,TÄNAV
"('Käokinga', 'tn')",tänav,TÄNAV
"('Kakra', 'tn')",tänav,TÄNAV
"('Kakra',)",tänav,TÄNAV
"('Tänav', '8')",tänav,TÄNAV
"('Sipasoo', 'tn')",tänav,TÄNAV
"('Sipasoo',)",tänav,TÄNAV
"('Pioneeride', 'tn')",tänav,TÄNAV
"('Izmailovi', 'tn')",tänav,TÄNAV
"('Izmailovi',)",tänav,TÄNAV
"('Fliederstraße',)",tänav,TÄNAV
"('Сиреневая', 'ул.')",tänav,TÄNAV
"('Сиреневая',)",tänav,TÄNAV
"('Измайловская', 'ул.')",tänav,TÄNAV
"('Измайловская',)",tänav,TÄNAV
"('Siru', 'tn')",tänav,TÄNAV
"('Siru',)",tänav,TÄNAV
"('Ööpiku', 'tn')",tänav,TÄNAV
"('Ööpiku',)",tänav,TÄNAV
"('Poltava', 'tn')",tänav,TÄNAV
"('Poltava',)",tänav,TÄNAV
"('Nachtigallstraße',)",tänav,TÄNAV
"('Соловьиная', 'ул.')",tänav,TÄNAV
"('Соловьиная',)",tänav,TÄNAV
"('Полтавская', 'ул.')",tänav,TÄNAV
"('Полтавская',)",tänav,TÄNAV
"('Zitzstraße',)",tänav,TÄNAV
"('Ситцевая', 'ул.')",tänav,TÄNAV
"('Ситцевая',)",tänav,TÄNAV
"('Сольдинская', 'ул.')",tänav,TÄNAV
"('Сольдинская',)",tänav,TÄNAV
"('Soldino', 'asum')",tänav,TÄNAV
"('Солдино,', 'деревня')",tänav,TÄNAV
"('Солдино,',)",tänav,TÄNAV
"('Soo', 'põik', 'II')",tänav,TÄNAV
"('Jevgeni', 'Nikonovi', 'tn')",tänav,TÄNAV
"('Jevgeni', 'Nikonovi')",tänav,TÄNAV
"('Nikonovi',)",tänav,TÄNAV
"('Telliskopli', 'tee')",tänav,TÄNAV
"('Vana-Telliskopli', 'tee')",tänav,TÄNAV
"('Vana-Telliskopli',)",tänav,TÄNAV
"('Ziegelskoppelscher', 'Weg')",tänav,TÄNAV
"('Große', 'Fischermay-Straße')",tänav,TÄNAV
"('Fischermay-Straße',)",tänav,TÄNAV
"('Коппельская', 'дорога')",tänav,TÄNAV
"('Tänav', '4a')",tänav,TÄNAV
"('Moorstraße',)",tänav,TÄNAV
"('Kleine', 'Frei-Str.')",tänav,TÄNAV
"('Sookaelu', 'tee')",tänav,TÄNAV
"('Sookaelu',)",tänav,TÄNAV
"('Salzstraße',)",tänav,TÄNAV
"('Die', 'Salz', 'Str.')",tänav,TÄNAV
"('Соляная', 'ул.')",tänav,TÄNAV
"('Соляная',)",tänav,TÄNAV
"('Vanaveski', 'põik')",tänav,TÄNAV
"('Vanaveski',)",tänav,TÄNAV
"('Vanaveski', 'tn')",tänav,TÄNAV
"('Sooranna', 'tee')",tänav,TÄNAV
"('Заболотная', 'ул.')",tänav,TÄNAV
"('Заболотная',)",tänav,TÄNAV
"('Спорди,', 'ул.')",tänav,TÄNAV
